ds,yhat,yhat_lower,yhat_upper
2025-04-01 11:05:16.649247,48.33152929525219,39.82650562246803,56.755028462173065
2025-04-01 11:20:16.649247,48.11576562784026,39.58442879747388,56.16803071520573
2025-04-01 11:35:16.649247,47.882862466883594,39.68862351396178,56.7900700173388
2025-04-01 11:50:16.649247,47.66443177176263,38.63397120446801,56.12676162109501
2025-04-01 12:05:16.649247,47.48763842845281,38.20257654631245,55.90378468354122
2025-04-01 12:20:16.649247,47.37380353481386,38.831172437849546,56.45478580703543
2025-04-01 12:35:16.649247,47.337347775131924,38.39561300182077,55.91450353453877
2025-04-01 12:50:16.649247,47.385127406529506,39.00550792437551,55.92796102550235
2025-04-01 13:05:16.649247,47.51619262811856,38.5994671457448,55.25730467796508
2025-04-01 13:20:16.649247,47.72197393012442,38.851851806923044,56.41328487357416
2025-04-01 13:35:16.649247,47.986877902430656,39.21107948214043,56.78404235310368
2025-04-01 13:50:16.649247,48.28925136104542,39.960723427544586,57.03627297550229
2025-04-01 14:05:16.649247,48.60265285840593,39.5205911502064,56.93742521341165
2025-04-01 14:20:16.649247,48.897354808623476,40.31214450083607,57.17097167171742
2025-04-01 14:35:16.649247,49.14198846222247,39.68856035673776,58.3708214797026
2025-04-01 14:50:16.649247,49.305238357771024,40.93965401417328,57.87153140800295
2025-04-01 15:05:16.649247,49.357492885482515,40.51202732426189,57.33904373004094
2025-04-01 15:20:16.649247,49.272363065289426,41.46033100682286,58.64068393581669
2025-04-01 15:35:16.649247,49.02799211527161,39.94671848492594,57.720969119201285
2025-04-01 15:50:16.649247,48.60809306839552,39.02520557199352,56.89147880057403
2025-04-01 16:05:16.649247,48.002669568127075,39.348582384966846,56.47977929800342
2025-04-01 16:20:16.649247,47.20839485081309,38.612371547354876,55.95148239818996
2025-04-01 16:35:16.649247,46.22864449064295,37.149813038655914,54.63176447426774
2025-04-01 16:50:16.649247,45.073198459295355,35.73949143388502,54.02106400328002
2025-04-01 17:05:16.649247,43.75764619809665,34.7560967452029,51.826281278826784
2025-04-01 17:20:16.649247,42.30254365696331,34.18927352043218,50.636688694383416
2025-04-01 17:35:16.649247,40.73238277114081,32.367526013746826,50.051622721723916
2025-04-01 17:50:16.649247,39.074441022932895,30.584098612408557,46.91096526856072
2025-04-01 18:05:16.649247,37.357581352093106,28.53608214538871,46.007131846542876
2025-04-01 18:20:16.649247,35.61107070899137,26.8927845962699,44.69366431514039
2025-04-01 18:35:16.649247,33.86347937215294,25.06084021734319,41.53808120552764
2025-04-01 18:50:16.649247,32.141713385026264,23.591203548654377,40.688177226471716
2025-04-01 19:05:16.649247,30.47021993023143,21.45567092363319,39.8740403011525
2025-04-01 19:20:16.649247,28.870391131941187,19.964520836962848,37.92568543000832
2025-04-01 19:35:16.649247,27.36017678909097,18.73204004052918,35.848470152232565
2025-04-01 19:50:16.649247,25.95390191335415,16.701593838058585,34.68578246292905
2025-04-01 20:05:16.649247,24.66227172842459,15.825078788604749,33.06139412138153
2025-04-01 20:20:16.649247,23.492535876317213,14.69375649319154,31.709896040776897
2025-04-01 20:35:16.649247,22.44877561119079,14.294330086989529,31.032006940452366
2025-04-01 20:50:16.649247,21.532273192893726,13.444515702553092,30.65651548277906
2025-04-01 21:05:16.649247,20.741921731437625,11.65186461394542,29.907994535219057
2025-04-01 21:20:16.649247,20.07463620389455,11.48628299722552,28.02903940311665
2025-04-01 21:35:16.649247,19.525731960213918,10.61055182275599,28.214487581982738
2025-04-01 21:50:16.649247,19.089245140150105,9.74239910700664,27.647885944503656
2025-04-01 22:05:16.649247,18.758179261561196,10.30510566318788,27.495083813312302
2025-04-01 22:20:16.649247,18.524672923504596,10.00706408634455,26.91900290179156
2025-04-01 22:35:16.649247,18.380094162019475,9.090758831610707,27.09012719402682
2025-04-01 22:50:16.649247,18.31507657128656,9.695579006379358,27.095578946190724
2025-04-01 23:05:16.649247,18.31952003390706,9.36029670193083,27.107741609240797
2025-04-01 23:20:16.649247,18.38258413546702,9.506069835024686,26.72873139874073
2025-04-01 23:35:16.649247,18.492704586218228,10.061999771719606,27.473359012966178
2025-04-01 23:50:16.649247,18.63766203228417,9.495253972806303,28.083901442526077
2025-04-02 00:05:16.649247,18.804728542610377,10.705837979710612,27.25482905379561
2025-04-02 00:20:16.649247,18.980910109794188,10.78381180203057,28.541522407514996
2025-04-02 00:35:16.649247,19.153294229138794,10.471126527789325,27.329691955281145
2025-04-02 00:50:16.649247,19.30950077108345,10.556608677341089,27.675728773836028
2025-04-02 01:05:16.649247,19.438222796551187,10.5975369801637,28.1190914000796
2025-04-02 01:20:16.649247,19.529832664161066,10.414922150275586,28.012540107885915
2025-04-02 01:35:16.649247,19.577018686783624,9.948214705813172,28.553813207757912
2025-04-02 01:50:16.649247,19.57540963024609,10.86166603169933,28.58622339350789
2025-04-02 02:05:16.649247,19.52413926712901,11.743949548318932,28.316952337034554
2025-04-02 02:20:16.649247,19.42630157210744,11.381944101542002,27.88783587071089
2025-04-02 02:35:16.649247,19.28924930278277,10.454229153319389,28.070553050349922
2025-04-02 02:50:16.649247,19.12469470787646,10.21316546895895,27.379706757795326
2025-04-02 03:05:16.649247,18.948580692111392,10.291115841938542,27.87422680624446
2025-04-02 03:20:16.649247,18.780703474536267,9.989146027903072,28.23213558726222
2025-04-02 03:35:16.649247,18.644082804024386,10.358626866524817,26.975490688166595
2025-04-02 03:50:16.649247,18.564092223010718,9.91755317617689,27.341497580136775
2025-04-02 04:05:16.649247,18.567378604698035,9.940011645807138,27.0598573131756
2025-04-02 04:20:16.649247,18.680616045438317,9.910861494523099,27.036202537352796
2025-04-02 04:35:16.649247,18.929153075295417,10.564042041649953,27.902752347993765
2025-04-02 04:50:16.649247,19.335622984040032,11.349900254506107,28.251918116225387
2025-04-02 05:05:16.649247,19.918593976557908,11.23711370287454,29.028437651548924
2025-04-02 05:20:16.649247,20.691338248417438,11.1651113341286,29.22949175290139
2025-04-02 05:35:16.649247,21.660796523905944,13.17955988256258,30.213759681698964
2025-04-02 05:50:16.649247,22.826807136028396,14.9501344381868,31.630154011029873
2025-04-02 06:05:16.649247,24.181656577790392,15.710734486728748,33.069035891171204
2025-04-02 06:20:16.649247,25.70999228058413,16.98254530422476,33.8450610325504
2025-04-02 06:35:16.649247,27.389119030329027,18.44390751998114,36.21881765282481
2025-04-02 06:50:16.649247,29.189679053537155,20.314040314146315,38.00738957458581
2025-04-02 07:05:16.649247,31.076693638693865,22.756234536121898,40.73563214462495
2025-04-02 07:20:16.649247,33.01092264287195,24.67795104142113,41.90488550056271
2025-04-02 07:35:16.649247,34.950478618544665,26.39785458959587,43.945814749730765
2025-04-02 07:50:16.649247,36.8526159308576,28.015445841034,45.56662908343447
2025-04-02 08:05:16.649247,38.67560317724613,30.12280736480718,48.11324825376288
2025-04-02 08:20:16.649247,40.38058028087599,31.77987052375927,49.60738974547802
2025-04-02 08:35:16.649247,41.9333003514415,32.08219546531495,50.5674666987221
2025-04-02 08:50:16.649247,43.305661010394616,34.44083456116253,51.71077661114636
2025-04-02 09:05:16.649247,44.476940092646245,35.83668062288669,52.96999731728148
2025-04-02 09:20:16.649247,45.43466600972628,36.0795548064273,54.02120182836111
2025-04-02 09:35:16.649247,46.17507273631007,37.706879035100954,54.87721774544767
2025-04-02 09:50:16.649247,46.7031120600853,38.26047111981322,55.21753641211748
2025-04-02 10:05:16.649247,47.032020422236485,38.0238185595626,55.03896032574963
2025-04-02 10:20:16.649247,47.18246251012244,38.818137989388,55.37371401964519
2025-04-02 10:35:16.649247,47.18129755398273,38.290418311738115,55.88912871843262
2025-04-02 10:50:16.649247,47.060035469643275,38.52144354228069,55.36486593211683
2025-04-02 11:05:16.649247,46.8530673409131,38.607134340082155,55.49310300509983
2025-04-02 11:20:16.649247,46.59576719758378,38.35735195374426,54.60087929668904
2025-04-02 11:35:16.649247,46.322568886246685,37.844046399955495,54.74174809232394
2025-04-02 11:50:16.649247,46.06512265593719,36.84691539452388,54.77586429923057
2025-04-02 12:05:16.649247,45.85063084944014,37.25822766996446,55.14216879933037
2025-04-02 12:20:16.649247,45.70045116063217,36.71674157779642,53.91181211156979
2025-04-02 12:35:16.649247,45.629039968861015,37.15663822790634,54.55741762077579
2025-04-02 12:50:16.649247,45.64328828902643,36.737386747609435,54.39443111846719
2025-04-02 13:05:16.649247,45.742280104815634,37.39240148402919,53.55446774128394
2025-04-02 13:20:16.649247,45.91747868289409,37.13513748927743,54.3801061993373
2025-04-02 13:35:16.649247,46.153322346749576,37.595117965646594,55.05976727524325
2025-04-02 13:50:16.649247,46.428188569524195,36.898646325585936,54.88472142374325
2025-04-02 14:05:16.649247,46.71566545079153,37.87036413334636,54.982525753144586
2025-04-02 14:20:16.649247,46.98605381060317,38.279134390044,55.75564592428516
2025-04-02 14:35:16.649247,47.208012131187346,38.77502185662841,55.838709503046644
2025-04-02 14:50:16.649247,47.350250979555796,38.656224660131656,56.02210475426014
2025-04-02 15:05:16.649247,47.38318354016158,38.84290942100653,55.70201276574027
2025-04-02 15:20:16.649247,47.28044436411504,39.13341653839935,55.63657446628535
2025-04-02 15:35:16.649247,47.02019890995805,39.037887090498565,56.10769541604334
2025-04-02 15:50:16.649247,46.58618113282455,37.969436449751825,55.29359250649626
2025-04-02 16:05:16.649247,45.96841425399174,36.71995133927636,54.35395588072765
2025-04-02 16:20:16.649247,45.16358971879729,36.79891124225783,54.08544651084807
2025-04-02 16:35:16.649247,44.17509991520199,36.058655829401694,52.916705144669926
2025-04-02 16:50:16.649247,43.01274021319982,34.56963163713653,51.10087715418523
2025-04-02 17:05:16.649247,41.692114012668156,32.913948269874,50.177132296852015
2025-04-02 17:20:16.649247,40.233789762326,31.421829711321788,48.4344127492713
2025-04-02 17:35:16.649247,38.66227041462115,30.20335932547124,47.73205276040946
2025-04-02 17:50:16.649247,37.00484297244741,28.74381284856516,46.01425325932331
2025-04-02 18:05:16.649247,35.2903783764214,26.99736352439446,44.15246365263887
2025-04-02 18:20:16.649247,33.54815004696088,25.108239933898258,41.90553806288234
2025-04-02 18:35:16.649247,31.80673318232538,23.302639837288094,40.31664178583214
2025-04-02 18:50:16.649247,30.093037182563283,21.451201449214015,38.937526118895725
2025-04-02 19:05:16.649247,28.43151101001677,19.155312226825668,36.81672843390929
2025-04-02 19:20:16.649247,26.843546982523772,17.917268569687,35.68608583425238
2025-04-02 19:35:16.649247,25.347093490782903,16.24732654092891,33.72972669232558
2025-04-02 19:50:16.649247,23.956472532748986,15.916196660506268,33.67895908059462
2025-04-02 20:05:16.649247,22.68238469953425,13.950881391739452,30.927226200149423
2025-04-02 20:20:16.649247,21.532073379382613,12.879147288690115,30.743582113462214
2025-04-02 20:35:16.649247,20.509611941899283,11.472078851792782,29.505869655191983
2025-04-02 20:50:16.649247,19.616273130440796,11.027615991937456,28.391984982993264
2025-04-02 21:05:16.649247,18.850938900553654,10.58051695292369,28.130107979512673
2025-04-02 21:20:16.649247,18.210511437611963,9.6962629207051,27.09779245708867
2025-04-02 21:35:16.649247,17.69029166045944,8.656641780897386,26.33651649228603
2025-04-02 21:50:16.649247,17.284299639693913,8.893241821334941,26.441425788204224
2025-04-02 22:05:16.649247,16.985521187995737,7.8760756375872285,25.46259919753935
2025-04-02 22:20:16.649247,16.786075566859793,7.643621011267586,25.5446349914706
2025-04-02 22:35:16.649247,16.67730984684249,7.252193945758754,25.089996181047525
2025-04-02 22:50:16.649247,16.649835034640617,8.086343916454867,25.04966508345891
2025-04-02 23:05:16.649247,16.693526811094515,7.762663081187431,25.435059424412714
2025-04-02 23:20:16.649247,16.797518953785413,7.949469727354168,25.07967902782297
2025-04-02 23:35:16.649247,16.950219769504763,7.930749516820877,25.693044128978723
2025-04-02 23:50:16.649247,17.13938091573426,9.052019737494431,25.862666999507365
2025-04-03 00:05:16.649247,17.35224390089256,9.218960471403909,25.68411284136587
2025-04-03 00:20:16.649247,17.575782598615355,8.946756013051068,26.276329297382897
2025-04-03 00:35:16.649247,17.797050842295967,9.171470074764194,26.873816991907933
2025-04-03 00:50:16.649247,18.003633313260934,9.204812228576385,26.35365581102329
2025-04-03 01:05:16.649247,18.184186374594503,9.830240987194358,26.974869787524334
2025-04-03 01:20:16.649247,18.329044196157955,9.864448212494192,26.791517698090217
2025-04-03 01:35:16.649247,18.430855433003927,9.603341398123439,27.36201739940741
2025-04-03 01:50:16.649247,18.485207744011056,10.447161109582433,27.326811115563135
2025-04-03 02:05:16.649247,18.491192369196277,9.924634494082802,27.373296665129153
2025-04-03 02:20:16.649247,18.451859347922884,9.554808233753455,26.943760416052683
2025-04-03 02:35:16.649247,18.374516126051752,9.706561674486286,27.147360246428914
2025-04-03 02:50:16.649247,18.270828289486214,10.028368329268877,27.059944449249997
2025-04-03 03:05:16.649247,18.156690756646416,9.463825967178629,26.006822081847197
2025-04-03 03:20:16.649247,18.051850465503406,9.707011831950922,27.18101156259533
2025-04-03 03:35:16.649247,17.97927661829477,9.839704431248306,26.366175463666604
2025-04-03 03:50:16.649247,17.964290976834825,9.176127604705401,27.333951349332946
2025-04-03 04:05:16.649247,18.033487431048812,9.47672048557142,26.419484026034215
2025-04-03 04:20:16.649247,18.21348592386988,10.20914667692649,26.927403610233778
2025-04-03 04:35:16.649247,18.529579697154993,9.576181552603595,26.987961611262346
2025-04-03 04:50:16.649247,19.00434565110919,10.518007357352753,27.552069440045077
2025-04-03 05:05:16.649247,19.65629453699961,11.167511900257288,28.87532607055954
2025-04-03 05:20:16.649247,20.498640068546443,12.551124623646475,29.510663060466776
2025-04-03 05:35:16.649247,21.538263498787103,13.23536606247317,30.61897342475565
2025-04-03 05:50:16.649247,22.774942738441876,14.618387930029733,31.329048684931475
2025-04-03 06:05:16.649247,24.200902947646448,15.875081474364935,32.40840247148538
2025-04-03 06:20:16.649247,25.800729353224963,17.231079302027066,34.20950202155271
2025-04-03 06:35:16.649247,27.551663709184453,19.00380020563315,36.13412185427498
2025-04-03 06:50:16.649247,29.42428442178773,21.00502354720248,38.30213918554106
2025-04-03 07:05:16.649247,31.383548216076964,22.974009742809393,39.71197058179848
2025-04-03 07:20:16.649247,33.390149686397095,23.817839781867193,42.18256048475786
2025-04-03 07:35:16.649247,35.40213546663886,27.03207236544259,43.825079307586165
2025-04-03 07:50:16.649247,37.37669339269389,28.46849558176227,46.26534912755199
2025-04-03 08:05:16.649247,39.27202496984393,30.983245606999436,48.5437840039602
2025-04-03 08:20:16.649247,41.0492025102332,32.97285513170124,49.14873657813588
2025-04-03 08:35:16.649247,42.67391104116797,33.41609279846082,51.48599433647251
2025-04-03 08:50:16.649247,44.11797967964098,35.297044574844335,52.66975415454757
2025-04-03 09:05:16.649247,45.36061738077556,36.321890937460864,53.289905011643846
2025-04-03 09:20:16.649247,46.38928335606809,37.49588886610203,54.941935766656975
2025-04-03 09:35:16.649247,47.200142090565535,38.74684673109844,55.83456564091135
2025-04-03 09:50:16.649247,47.79807566126631,38.929480362609006,56.48166620767199
2025-04-03 10:05:16.649247,48.19625061993226,39.4927903449734,56.89046871845552
2025-04-03 10:20:16.649247,48.41526163737249,39.990447857020804,56.535776029696606
2025-04-03 10:35:16.649247,48.481897850047254,39.46116482962635,56.40420736441101
2025-04-03 10:50:16.649247,48.42759905345535,39.21246204471143,57.015153959408565
2025-04-03 11:05:16.649247,48.28668623614878,40.6338141610265,57.157317992624534
2025-04-03 11:20:16.649247,48.09446340795959,39.34412803284257,57.00872401585091
2025-04-03 11:35:16.649247,47.8852945233378,39.05261851792512,56.26639674863721
2025-04-03 11:50:16.649247,47.690760117522636,38.49798678405261,56.38236699914355
2025-04-03 12:05:16.649247,47.53799304935828,38.066367920732276,55.74431898188386
2025-04-03 12:20:16.649247,47.44828181155502,39.07251486585189,56.22115241518164
2025-04-03 12:35:16.649247,47.43601391552576,38.900377117265,55.76293881920688
2025-04-03 12:50:16.649247,47.50801189302916,38.882336350453144,56.09789999263744
2025-04-03 13:05:16.649247,47.66329168107485,39.29365504497904,56.33505877597837
